,Count,Generation,Sex,Run
43,5074,43,Female,clvr_cost_0_intro_0.1_5
44,4875,44,Female,clvr_cost_0_intro_0.1_5
45,4995,45,Female,clvr_cost_0_intro_0.1_5
46,5087,46,Female,clvr_cost_0_intro_0.1_5
47,5001,47,Female,clvr_cost_0_intro_0.1_5
48,5009,48,Female,clvr_cost_0_intro_0.1_5
49,4949,49,Female,clvr_cost_0_intro_0.1_5
50,5022,50,Female,clvr_cost_0_intro_0.1_5
51,6000,0,Male,clvr_cost_0_intro_0.1_5
52,4635,1,Male,clvr_cost_0_intro_0.1_5
53,4687,2,Male,clvr_cost_0_intro_0.1_5
54,4516,3,Male,clvr_cost_0_intro_0.1_5
55,4444,4,Male,clvr_cost_0_intro_0.1_5
56,4405,5,Male,clvr_cost_0_intro_0.1_5
57,4467,6,Male,clvr_cost_0_intro_0.1_5
58,4211,7,Male,clvr_cost_0_intro_0.1_5
59,4253,8,Male,clvr_cost_0_intro_0.1_5
60,4116,9,Male,clvr_cost_0_intro_0.1_5
61,3965,10,Male,clvr_cost_0_intro_0.1_5
62,3884,11,Male,clvr_cost_0_intro_0.1_5
63,3689,12,Male,clvr_cost_0_intro_0.1_5
64,3772,13,Male,clvr_cost_0_intro_0.1_5
65,3658,14,Male,clvr_cost_0_intro_0.1_5
66,4053,15,Male,clvr_cost_0_intro_0.1_5
67,4525,16,Male,clvr_cost_0_intro_0.1_5
68,4810,17,Male,clvr_cost_0_intro_0.1_5
69,5021,18,Male,clvr_cost_0_intro_0.1_5
70,4999,19,Male,clvr_cost_0_intro_0.1_5
71,5000,20,Male,clvr_cost_0_intro_0.1_5
72,5077,21,Male,clvr_cost_0_intro_0.1_5
73,4939,22,Male,clvr_cost_0_intro_0.1_5
74,5013,23,Male,clvr_cost_0_intro_0.1_5
75,4940,24,Male,clvr_cost_0_intro_0.1_5
76,5142,25,Male,clvr_cost_0_intro_0.1_5
77,4960,26,Male,clvr_cost_0_intro_0.1_5
78,4996,27,Male,clvr_cost_0_intro_0.1_5
79,4960,28,Male,clvr_cost_0_intro_0.1_5
80,5003,29,Male,clvr_cost_0_intro_0.1_5
81,4994,30,Male,clvr_cost_0_intro_0.1_5
82,5034,31,Male,clvr_cost_0_intro_0.1_5
83,5037,32,Male,clvr_cost_0_intro_0.1_5
84,5001,33,Male,clvr_cost_0_intro_0.1_5
85,5066,34,Male,clvr_cost_0_intro_0.1_5
